Id,body,Score
65137902,"<script src=""https://cdnjs.cloudflare.com/ajax/libs/jquery/3.3.1/jquery.min.js""></script>
<div class=""fold comment-reply-container"">
  <p class=""fold_p toggle-reply"">Fold it</p>
  <div class=""comment-reply col-sm-14"">
      Some content 1
  </div>
</div>
<div class=""fold comment-reply-container"">
  <p class=""fold_p toggle-reply"">Fold it</p>
  <div class=""comment-reply col-sm-14"">
      Some content 2
  </div>
</div>
<div class=""fold comment-reply-container"">
  <p class=""fold_p toggle-reply"">Fold it</p>
  <div class=""comment-reply col-sm-14"">
      Some content 3
  </div>
</div>",1
65113539,"[
    undefined, /* sparse */
    [
        1,
        4
    ],
    undefined, /* sparse */
    [
        2,
        3
    ]
]

function adjustPreference(preference) {
    let temp = [],
        t = 1;
    
    for (let i = 1; i < 5; i++) {
        (temp[preference[i]] = temp[preference[i]] || []).push(i);
    }
    
    temp.forEach(persons => {
        while (persons.length) {
            const random = persons.splice(Math.floor(Math.random() * persons.length), 1)[0];
            preference[random] = t++;
        }
    });
    
    return preference;
}

console.log(adjustPreference({ 1: 1, 2: 3, 3: 3, 4: 1 }));",1
65163449,"function alternateColors() {
  const ss=SpreadsheetApp.getActive();
  const sh=ss.getActiveSheet();
  const sr=2;
  const rg=sh.getRange(sr,1,sh.getLastRow()-sr+1,sh.getLastColumn());
  let cA=rg.getBackgrounds();
  cA.forEach(function(r,i){
    r.forEach(function(c,j){
      if(i%2==1) {
        cA[i][j]='#d9d9d9';
      }else{
        cA[i][j]='#ffffff';
      }
    });
  });
  rg.setBackgrounds(cA); 
}
",1
65133882,"    deleteUser = document.getElementById(""deleteBtn"")
    
    
    deleteUser.addEventListener('click', function() {
            let allUsers;
            const xhr = new XMLHttpRequest();
            xhr.responseType = ""json""
        
            xhr.addEventListener(""readystatechange"", function() {
            if(this.readyState === 4) {
                allUsers = this.response;
          
                
              let currentUser = JSON.parse(localStorage.getItem(""currentUser""))
    
                allUsers = allUsers.filter(allUser => allUser.username !== currentUser.username);
    
            } });
                           
    
            xhr.open(""DELETE"", ""http://localhost:2500/deleteProfile"", true);
                
            xhr.setRequestHeader(""Content-Type"", ""application/json"");
                
          
            xhr.send(JSON.stringify(allUser));
        })

",1
65111017,"getDocument(requestId: string, documentId: DocumentID, requestService: IRequestService): Promise<GetDocumentResult> {
  if (this.storageKey in sessionStorage) {
    const documentsMap: Map<DocumentID, GetDocumentResult> = new Map(JSON.parse(sessionStorage.getItem(this.storageKey)!));
    const document = documentsMap.get(documentId);
    if (document !== undefined) {
      return Promise.resolve(document);
    }
  }

  return requestService.getDocument(requestId, documentId).then(value => {
    this.setDocument(documentId, value);
    return value;
//  ^^^^^^^^^^^^
  });
}
",1
65149333,"try {
  for (const val of response.data['users']) {
    console.log(""ENTER"");
    var url = 'getDetailUser' + val[""id""];
    var res = await call(url); 
    console.log(""EXIT"")
  }
} catch (error) {
  console.log(error)
}
",1
65097120,"function generateTextFile(textareaElement, filenameWithoutExtension) {
    var textToWrite = textareaElement.val();
    var textFileAsBlob = new Blob([textToWrite], {type:'text/csv'});
    var fileNameToSaveAs = filenameWithoutExtension + "".csv"";

    var downloadLink = document.createElement(""a"");
    downloadLink.download = fileNameToSaveAs;
    downloadLink.innerHTML = ""Download File"";
    if (window.webkitURL != null) {
        // Chrome allows the link to be clicked
        // without actually adding it to the DOM.
        downloadLink.href = window.webkitURL.createObjectURL(textFileAsBlob);
    }
    else {
        // Firefox requires the link to be added to the DOM
        // before it can be clicked.
        downloadLink.href = window.URL.createObjectURL(textFileAsBlob);
        downloadLink.onclick = destroyClickedElement;
        downloadLink.style.display = ""none"";
        document.body.appendChild(downloadLink);
    }

    downloadLink.click();
}
",1
65131363,"import React, { useState } from ""react"";

export default function App() {
  const data = [""q"", ""c"", ""s"", ""a""];

  const [iterator, setIterator] = useState(0);
  const [curr, setCurr] = useState(data[iterator]);

  const fetchNext = () => {
    if (iterator === data.length - 1) {
      return;
    }
    setIterator((prev) => prev + 1);
    setCurr(data[iterator + 1]);
  };

  const fetchPrevious = () => {
    if (iterator === 0) {
      return;
    }
    setIterator((prev) => prev - 1);
    setCurr(data[iterator - 1]);
  };

  const nextDisabled = iterator >= data.length - 1;
  const prevDisabled = iterator <= 0;

  return (
    <div>
      <h1>{curr}</h1>
      <button disabled={nextDisabled} onClick={fetchNext}>
        next
      </button>
      <button disabled={prevDisabled} onClick={fetchPrevious}>
        previous
      </button>
    </div>
  );
}
",1
65086343,"let btn_click = false;

document.getElementById(""btn"").onclick = function() {
  btn_click = true;
}

function func1(event) {
  alert(""DIV 1"");
  if (document.getElementById(""check"").checked || btn_click == true) {
    event.stopPropagation();
  }
}

function func2() {
  alert(""DIV 2"");
}",1
65150385,"@media screen and (max-width: 800px) {

...
table.vypis tr {
    border-bottom: 3px solid #ddd;
    display: block;
    margin-bottom: .625em;
}
...

}
",1
65088912,"// Start class CreateTurnQueue
initQueue(list = {}) {
   
   const newMap = new Map();
   
   // Both Object and Map has entries method although the order is different
   const iterator = list.entries();
   
   for(const item of iterator) {
      const [point, creature] = item;
      newMap.set(point, creature);
      this.creatureArray.push(creature);
   }
   this.creatureMap = newMap;
   
}
// End class CreateTurnQueue
",1
65096357,"type User {
  id: ID!
  phoneNumber: String!
}

type Query {
  user(id: String!): User!
}

type UpdateUserPayload {
  user: User!
}

type Mutation {
  updateUser(id: String!, phoneNumber: String!): UpdateUserPayload!
}

import { gql, useQuery } from '@apollo/client';

const USER_QUERY = gql`
  query GetUser($id: String!) {
    user(id: $id) {
      __typename
      id
      phoneNumber
    }
  }
`;

const UserComponent = ({ userId }) => {
  const { loading, error, data } = useQuery(USER_QUERY, {
    variables: { id: userId },
  });

  if (loading) return null;
  if (error) return `Error! ${error}`;

  return <div>{data.user.phoneNumber}</div>;
}

// schema.js
export const typeDefs = gql`
  type DataToKeep {
    # anything here
  }

  extend type Query {
    dataToKeep: DataToKeep # probably nullable?
  }
`;

// cache.js
export const dataToKeepVar = makeVar(null);

export const cache = new InMemoryCache({
  typePolicies: {
    Query: {
      fields: {
        dataToKeep: {
          read() {
            return dataToKeepVar();
          } 
        },
      }
    }
  }
});

import { gql, useQuery } from '@apollo/client';

const DATA_QUERY = gql`
  query dataToKeep {
    dataToKeep @client {
      # anything here
    }
  }
`;

const AnyComponent = ({ userId }) => {
  const { loading, error, data } = useQuery(DATA_QUERY);

  if (loading) return null;
  if (error) return `Error! ${error}`;

  return <div>{JSON.stringify(data.dataToKeep)}</div>;
}
",1
65156880,"jQuery(function($){
    
    $('.plus').on('click', function(e) {
        var val = parseInt($(this).prev('input').val());
        $(this).prev('input').val(val + 1).change();
    });
    
    $('.minus').on('click', function(e) {
        var val = parseInt($(this).next('input').val());
        if (val !== 0) {
            $(this).next('input').val(val - 1).change();
        }
    });
    
    $('.add-links').on('change', '.qty', function(event) {
        
        $(this).parents('.add-links').find('a.ajax_add_to_cart').attr('data-quantity',  + $(this).val());
    });
    
    $('.qty').change();
    
});
<script src=""https://cdnjs.cloudflare.com/ajax/libs/jquery/3.3.1/jquery.min.js""></script>
<div class=""add-links clearfix"">
    <div class=""quantity buttons_added"">
        <button type=""button"" value=""-"" class=""minus"">-</button>
        <input type=""number"" class=""input-text qty text"" step=""1"" min=""1"" max="""" name=""quantity"" value=""1"" size=""4"" inputmode=""numeric"">
        <button type=""button"" value=""+"" class=""plus"">+</button>
    </div>
    <a href=""#"" data-quantity=""1"" class=""button product_type_simple add_to_cart_button ajax_add_to_cart"">Add to cart</a>
</div>

<div class=""add-links clearfix"">
    <div class=""quantity buttons_added"">
        <button type=""button"" value=""-"" class=""minus"">-</button>
        <input type=""number"" class=""input-text qty text"" step=""1"" min=""1"" max="""" name=""quantity"" value=""1"" size=""4"" inputmode=""numeric"">
        <button type=""button"" value=""+"" class=""plus"">+</button>
    </div>
    <a href=""#"" data-quantity=""1"" class=""button product_type_simple add_to_cart_button ajax_add_to_cart"">Add to cart</a>
</div>

<div class=""add-links clearfix"">
    <div class=""quantity buttons_added"">
        <button type=""button"" value=""-"" class=""minus"">-</button>
        <input type=""number"" class=""input-text qty text"" step=""1"" min=""1"" max="""" name=""quantity"" value=""1"" size=""4"" inputmode=""numeric"">
        <button type=""button"" value=""+"" class=""plus"">+</button>
    </div>
    <a href=""#"" data-quantity=""1"" class=""button product_type_simple add_to_cart_button ajax_add_to_cart"">Add to cart</a>
</div>",1
65084864,"function abaTranslate(sentence) {
  const vowels = 'AEIOUaeiou';
  var newStr = """";

  for (var i = 0; i < sentence.length; i++) {
    var currentCharacter = sentence[i];
    if (vowels.includes(currentCharacter)) { // the current character is a vowel
      newStr += currentCharacter + ""b"" + currentCharacter;
    } else {
      newStr += currentCharacter; // just add the character if it is not a vowel
    }
  }
  return newStr;
}

console.log(abaTranslate(""Cats and dogs"")); // returns ""Cabats aband dobogs""",1
65121817,"$(""#picker1"").colorPick({
            'initialColor': '#8e44ad',
            'palette': [""#1abc9c"", ""#16a085"", ""#2ecc71"", ""#27ae60"", ""#3498db"", ""#2980b9"", ""#9b59b6"", ""#8e44ad"", ""#34495e"", ""#2c3e50"", ""#f1c40f"", ""#f39c12"", ""#e67e22"", ""#d35400"", ""#e74c3c"", ""#c0392b"", ""#ecf0f1""],
            'onColorSelected': function () {
                console.log(""The user has selected the color: "" + this.color)
                this.element.css({ 'backgroundColor': this.color, 'color': this.color });
                $(""#UsColor"").val(this.color);
                return this.color;
            }
        });

$(""#picker1"").colorPick({
            'initialColor': '#8e44ad',
            'palette': [""#1abc9c"", ""#16a085"", ""#2ecc71"", ""#27ae60"", ""#3498db"", ""#2980b9"", ""#9b59b6"", ""#8e44ad"", ""#34495e"", ""#2c3e50"", ""#f1c40f"", ""#f39c12"", ""#e67e22"", ""#d35400"", ""#e74c3c"", ""#c0392b"", ""#ecf0f1""],
            'onColorSelected': function () {
                console.log(""The user has selected the color: "" + this.color)
                this.element.css({ 'backgroundColor': this.color, 'color': this.color });
               $.ajax({
                type: ""POST"",
                   url: '@Url.Action(""ChangeColor"", ""Test"")',
                   data: { ""color"": this.color }
                 }).done(function (data) {

                });
                return this.color;
            }
        });
",1
65107294,"import React from ""react"";
import { CheckboxGroup, AllCheckerCheckbox, Checkbox } from ""./Checkbox"";
import ""./styles.css"";

const App = () => {
  const [onChange, setOnChange] = React.useState({});

  return (
    <div>
      <CheckboxGroup onChange={setOnChange}>
        <label>
          <AllCheckerCheckbox />
          <span>Download the points for the full body</span>
        </label>
        <ul>
          <li>
            <label>
              <Checkbox name=""upperbody"" />
              <span>Download only the upper body points</span>
            </label>
          </li>
          <li>
            <label>
              <Checkbox name=""lowerbody"" />
              <span>Download only the lower body points</span>
            </label>
          </li>
          <li>
            <label>
              <Checkbox name=""head"" />
              <span>Download only the head points</span>
            </label>
          </li>
          <li>
            <label>
              <Checkbox name=""fullhands"" />
              <span>Download both hands points</span>
            </label>
          </li>
          <li>
            <label>
              <Checkbox name=""lefthand"" />
              <span>Download left hand points</span>
            </label>
          </li>
          <li>
            <label>
              <Checkbox name=""righthand"" />
              <span>Download right hand points</span>
            </label>
          </li>
        </ul>
      </CheckboxGroup>
      <div>
        <h1>Values</h1>
        <pre>{JSON.stringify(onChange, null, 2)}</pre>
      </div>
    </div>
  );
};

export default App;
",1
65149405,"let array = [{
    id : 1,
    name : 'Jerry',
    date : '2020 - 07 - 17',
    subject : 'Math'
  },
  {
    id : 2,
    name : 'Tom',
    date : '2015 - 07 - 17',
    subject : 'Science'
  },
  {
    id : 3,
    name : 'Lily',
    date : '2018 - 07 - 17',
    subject : 'Biology'
  }
];
const today = new Date;
if(array.every(({date})=>new Date(date.replace(/\s+/g, '')) > today)){
  console.log('valid');
} else {
  console.log('invalid');
}",1
65140995,"  beforeEach(() => {
    commit = sinon.spy();
    // Note: add users_response here.
    sinon.stub(api.users, ""list"").resolves(users_response);
  });

  // Use async here.
  it(""should list users"", async () => {
    // Use await here.
    await users.actions.list({ commit }, { page, itemsPerPage });
    expect(commit).to.have.been.calledWith(""UNSET_ERROR"");
    // Note: expect with property data, because called with: users.data.
    expect(commit).to.have.been.calledWith(""GET_PAGINATED"", users_response.data);
  });
",1
65153194,"document.getElementById(""div"").addEventListener(""mousemove"", function() {
  myFunction(event);
});

var mouse;
var cursor = document.getElementById(""cursor"");
function myFunction(e) {
  mouseX = e.clientX;
  mouseY = e.clientY;
  cursor.style.left = (mouseX - 55) + ""px"";
  cursor.style.top = (mouseY - 55) + ""px"";


}
body {
  background: #FFFDFA;
}

#cursor {
  height: 100px;
  width: 100px;
  position: absolute;
  backface-visibility: hidden;
  z-index: 9999999;
  pointer-events: none; /* pointer-events: none is needed */
  cursor: none;
}

div {
  background: black;
  width: 200px;
  height: 100px;
  margin: 30px;
  cursor: none;
}
document.getElementById(""div"").addEventListener(""mousemove"", function() {
  myFunction(event);
});

var mouse;
var cursor = document.getElementById(""cursor"");
function myFunction(e) {
  mouseX = e.clientX;
  mouseY = e.clientY;
  cursor.style.left = (mouseX - 55) + ""px"";
  cursor.style.top = (mouseY - 55) + ""px"";
}
body {
  background: #FFFDFA;
}

#cursor {
  height: 100px;
  width: 100px;
  position: absolute;
  backface-visibility: hidden;
  z-index: 9999999;
  pointer-events: none; /* pointer-events: none is needed */
  cursor: none;
}

div {
  background: black;
  width: 200px;
  height: 100px;
  margin: 30px;
  cursor: none;
}",1
65126073,"data() {
  return {
    newContract: {
      payment_term_days: """"
    }
  }
},
computed: {
  payment_term_pct() {
    const daysToPct = {
      30: 4,
      60: 1.5
    }
    return daysToPct[this.newContract.payment_term_days];
  }
}
",1
65157453,"$(document).ready(function() {
        /*Look here*/

        $('.pour')
            .css({
                height: '360px'
            })
            .delay(0)
            .slideUp(500);

        $('#liquid')
            .css({
                height: '170px'
            });

        $('.beer-foam')
            .css({
                bottom: '200px'
            });
       
    });
body { background-color: #0065bd }
    
    h2 {
        margin: 0 auto;
        width: 400px;
        font-size: 36px;
        text-align: center;
        font-family: 'Lato', Arial, sans-serif;
        color: whiteSmoke;
    }
    
    #container {
        height: 370px;
        margin: 0 auto;
        overflow: hidden;
        position: relative;
        top: -20px;
        width: 248px;
    }
    
    #container div { position: absolute; }
    
    .pour {
        position: absolute;
        left: 45%;
        width: 20px;
        height: 0px;
        background-color: #0065bd;
        border-radius: 10px
    }
    
    #beaker {
        border: 10px solid #FFF;
        border-top: 0;
        border-radius: 0 0 30px 30px;
        height: 200px;
        left: 14px;
        bottom: 0;
        width: 200px;
    }
    
    #beaker:before,
    #beaker:after {
        border: 00px solid #FFF;
        border-bottom: 0;
        border-radius: 30px 30px 0 0;
        content: '';
        height: 30px;
        position: absolute;
        top: -40px;
        width: 30px;
    }
    
    #beaker:before { left: -50px; }
    #beaker:after { right: -50px; }
    
    #liquid {
        background-color: #0065bd;
        border: 10px solid #0065bd;
        border-radius: 0 0 20px 20px;
        bottom: 0;
        height: 0px;
        overflow: hidden;
        width: 180px;
    }
    
    #liquid:after {
        background-color: rgba(255, 255, 255, 0.25);
        bottom: -10px;
        content: '';
        height: 200px;
        left: -40px;
        position: absolute;
        transform: rotate(30deg);
        -webkit-transform: rotate(15deg);
        width: 110px;
    }
    
    #liquid .bubble {
        -webkit-animation-name: bubble;
        -webkit-animation-iteration-count: infinite;
        -webkit-animation-timing-function: linear;
        background-color: rgba(255, 255, 255, 0.2);
        bottom: 0;
        border-radius: 10px;
        height: 20px;
        width: 20px;
    }
    
    @-webkit-keyframes bubble {
        0% { bottom: 0; }
        
        50% {
            background-color: rgba(255, 255, 255, 0.2);
            bottom: 80px;
        }
        
        100% {
            background-color: rgba(255, 255, 255, 0);
            bottom: 160px;
        }
    }
    
    .bubble1 {
        left: 10px;
        -webkit-animation-delay: 1000ms;
        -webkit-animation-duration: 1000ms;
    }
    
    .bubble2 {
        left: 50px;
        -webkit-animation-delay: 700ms;
        -webkit-animation-duration: 1100ms;
    }
    
    .bubble3 {
        left: 100px;
        -webkit-animation-delay: 1200ms;
        -webkit-animation-duration: 1300ms;
    }
    
    .bubble4 {
        left: 130px;
        -webkit-animation-delay: 1100ms;
        -webkit-animation-duration: 700ms;
    }
    
    .bubble5 {
        left: 170px;
        -webkit-animation-delay: 1300ms;
        -webkit-animation-duration: 800ms;
    }
    
    /* Foam */
    
    .beer-foam {
        position: absolute;
        bottom: 10px;
    }
    
    .foam-1, .foam-2, .foam-3, .foam-4,
    .foam-5, .foam-6, .foam-7 {
        float: left;
        position: absolute;
        z-index: 999;
        width: 50px;
        height: 50px;
        border-radius: 30px;
        background-color: #fefefe;
    }
    .foam-1 {
        top: -30px;
        left: -10px;
    }
    .foam-2 {
        top: -35px;
        left: 20px;
    }
    .foam-3 {
        top: -25px;
        left: 50px;
    }
    .foam-4 {
        top: -35px;
        left: 80px;
    }
    .foam-5 {
        top: -30px;
        left: 110px;
    }
    .foam-6 {
        top: -20px;
        left: 140px;
    }
    .foam-7 {
        top: -30px;
        left: 160px;
    }
    
    /* Drunk Text */
    
    @-moz-keyframes drunk {
        0% {
            -moz-transform: rotate(0);
            -moz-transform-origin: top left;
            -moz-animation-timing-function: ease-in-out;
        }
        
        20%, 60% {
            -moz-transform: rotate(80deg);
            -moz-transform-origin: top left;
            -moz-animation-timing-function: ease-in-out;
        }
        
        40% {
            -moz-transform: rotate(60deg);
            -moz-transform-origin: top left;
            -moz-animation-timing-function: ease-in-out;
        }
        
        80% {
            -moz-transform: rotate(60deg) translateY(0); opacity: 1;
            -moz-transform-origin: top left;
            -moz-animation-timing-function: ease-in-out;
        }
        
        100% {
            -moz-transform: translateY(700px);
            opacity: 0;
        }
    }
    
    @keyframes drunk {
        0% {
            transform: rotate(0);
            transform-origin: top left;
            animation-timing-function: ease-in-out;
        }
        
        20%, 60% {
            transform: rotate(80deg);
            transform-origin: top left;
            animation-timing-function: ease-in-out;
        }
        
        40% {
            transform: rotate(60deg);
            transform-origin: top left;
            animation-timing-function: ease-in-out;
        }
        
        80% {
            transform: rotate(60deg) translateY(0);
            opacity: 1; transform-origin: top left;
            animation-timing-function: ease-in-out;
        }
        100% {
            tran
<script src=""https://cdnjs.cloudflare.com/ajax/libs/jquery/3.3.1/jquery.min.js""></script>
<div id=""container"">
    <div class=""pour""></div>
    <div id=""beaker"">
        <div class=""beer-foam"">
            <div class=""foam-1""></div>
            <div class=""foam-2""></div>
            <div class=""foam-3""></div>
            <div class=""foam-4""></div>
            <div class=""foam-5""></div>
            <div class=""foam-6""></div>
            <div class=""foam-7""></div>
        </div>
        
        <div id=""liquid"">
            
            <div class=""bubble bubble1""></div>
            <div class=""bubble bubble2""></div>
            <div class=""bubble bubble3""></div>
            <div class=""bubble bubble4""></div>
            <div class=""bubble bubble5""></div>
        </div>
    </div>
</div>

<h2 class=""animated drunk"">Please Wait! While you are entered in Game</h2>
$(document).ready(function() {
        /*Look here*/

        setTimeout( () => {
            $('.bubble').css(""animation-play-state"", ""paused"");
        }, 5700)

        $('.pour')
            .delay(2000)
            .animate({
                height: '360px'
            }, 1500)
            .delay(1600)
            .slideUp(500);

        $('#liquid')
            .delay(3400)
            .animate({
                height: '170px'
            }, 2500);

        $('.beer-foam')
            .delay(3400)
            .animate({
                bottom: '200px'
            }, 2500);
       
    });
body { background-color: #0065bd }
    
    h2 {
        margin: 0 auto;
        width: 400px;
        font-size: 36px;
        text-align: center;
        font-family: 'Lato', Arial, sans-serif;
        color: whiteSmoke;
    }
    
    #container {
        height: 370px;
        margin: 0 auto;
        overflow: hidden;
        position: relative;
        top: -20px;
        width: 248px;
    }
    
    #container div { position: absolute; }
    
    .pour {
        position: absolute;
        left: 45%;
        width: 20px;
        height: 0px;
        background-color: #0065bd;
        border-radius: 10px
    }
    
    #beaker {
        border: 10px solid #FFF;
        border-top: 0;
        border-radius: 0 0 30px 30px;
        height: 200px;
        left: 14px;
        bottom: 0;
        width: 200px;
    }
    
    #beaker:before,
    #beaker:after {
        border: 00px solid #FFF;
        border-bottom: 0;
        border-radius: 30px 30px 0 0;
        content: '';
        height: 30px;
        position: absolute;
        top: -40px;
        width: 30px;
    }
    
    #beaker:before { left: -50px; }
    #beaker:after { right: -50px; }
    
    #liquid {
        background-color: #0065bd;
        border: 10px solid #0065bd;
        border-radius: 0 0 20px 20px;
        bottom: 0;
        height: 0px;
        overflow: hidden;
        width: 180px;
    }
    
    #liquid:after {
        background-color: rgba(255, 255, 255, 0.25);
        bottom: -10px;
        content: '';
        height: 200px;
        left: -40px;
        position: absolute;
        transform: rotate(30deg);
        -webkit-transform: rotate(15deg);
        width: 110px;
    }
    
    #liquid .bubble {
        -webkit-animation-name: bubble;
        -webkit-animation-iteration-count: infinite;
        -webkit-animation-timing-function: linear;
        background-color: rgba(255, 255, 255, 0.2);
        bottom: 0;
        border-radius: 10px;
        height: 20px;
        width: 20px;
    }
    
    @-webkit-keyframes bubble {
        0% { bottom: 0; }
        
        50% {
            background-color: rgba(255, 255, 255, 0.2);
            bottom: 80px;
        }
        
        100% {
            background-color: rgba(255, 255, 255, 0);
            bottom: 160px;
        }
    }
    
    .bubble1 {
        left: 10px;
        -webkit-animation-delay: 1000ms;
        -webkit-animation-duration: 1000ms;
    }
    
    .bubble2 {
        left: 50px;
        -webkit-animation-delay: 700ms;
        -webkit-animation-duration: 1100ms;
    }
    
    .bubble3 {
        left: 100px;
        -webkit-animation-delay: 1200ms;
        -webkit-animation-duration: 1300ms;
    }
    
    .bubble4 {
        left: 130px;
        -webkit-animation-delay: 1100ms;
        -webkit-animation-duration: 700ms;
    }
    
    .bubble5 {
        left: 170px;
        -webkit-animation-delay: 1300ms;
        -webkit-animation-duration: 800ms;
    }
    
    /* Foam */
    
    .beer-foam {
        position: absolute;
        bottom: 10px;
    }
    
    .foam-1, .foam-2, .foam-3, .foam-4,
    .foam-5, .foam-6, .foam-7 {
        float: left;
        position: absolute;
        z-index: 999;
        width: 50px;
        height: 50px;
        border-radius: 30px;
        background-color: #fefefe;
    }
    .foam-1 {
        top: -30px;
        left: -10px;
    }
    .foam-2 {
        top: -35px;
        left: 20px;
    }
    .foam-3 {
        top: -25px;
        left: 50px;
    }
    .foam-4 {
        top: -35px;
        left: 80px;
    }
    .foam-5 {
        top: -30px;
        left: 110px;
    }
    .foam-6 {
        top: -20px;
        left: 140px;
    }
    .foam-7 {
        top: -30px;
        left: 160px;
    }
    
    /* Drunk Text */
    
    @-moz-keyframes drunk {
        0% {
            -moz-transform: rotate(0);
            -moz-transform-origin: top left;
            -moz-animation-timing-function: ease-in-out;
        }
        
        20%, 60% {
            -moz-transform: rotate(80deg);
            -moz-transform-origin: top left;
            -moz-animation-timing-function: ease-in-out;
        }
        
        40% {
            -moz-transform: rotate(60deg);
            -moz-transform-origin: top left;
            -moz-animation-timing-function: ease-in-out;
        }
        
        80% {
            -moz-transform: rotate(60deg) translateY(0); opacity: 1;
            -moz-transform-origin: top left;
            -moz-animation-timing-function: ease-in-out;
        }
        
        100% {
            -moz-transform: translateY(700px);
            opacity: 0;
        }
    }
    
    @keyframes drunk {
        0% {
            transform: rotate(0);
            transform-origin: top left;
            animation-timing-function: ease-in-out;
        }
        
        20%, 60% {
            transform: rotate(80deg);
            transform-origin: top left;
            animation-timing-function: ease-in-out;
        }
        
        40% {
            transform: rotate(60deg);
            transform-origin: top left;
            animation-timing-function: ease-in-out;
        }
        
        80% {
            transform: rotate(60deg) translateY(0);
            opacity: 1; transform-origin: top left;
            animation-timing-function: ease-in-out;
        }
        100% {
            tran
<script src=""https://cdnjs.cloudflare.com/ajax/libs/jquery/3.3.1/jquery.min.js""></script>
<div id=""container"">
    <div class=""pour""></div>
    <div id=""beaker"">
        <div class=""beer-foam"">
            <div class=""foam-1""></div>
            <div class=""foam-2""></div>
            <div class=""foam-3""></div>
            <div class=""foam-4""></div>
            <div class=""foam-5""></div>
            <div class=""foam-6""></div>
            <div class=""foam-7""></div>
        </div>
        
        <div id=""liquid"">
            
            <div class=""bubble bubble1""></div>
            <div class=""bubble bubble2""></div>
            <div class=""bubble bubble3""></div>
            <div class=""bubble bubble4""></div>
            <div class=""bubble bubble5""></div>
        </div>
    </div>
</div>

<h2 class=""animated drunk"">Please Wait! While you are entered in Game</h2>
 #liquid .bubble {
        visibility: hidden;  /*Look here*/
        -webkit-animation-name: bubble;
        -webkit-animation-iteration-count: 3;   /*Look here*/
        -webkit-animation-timing-function: linear;
        background-color: rgba(255, 255, 255, 0.2);
        bottom: 0;
        border-radius: 10px;
        height: 20px;
        width: 20px;
    }
    
    @-webkit-keyframes bubble {
        0% { visibility: visible;  /*Look here*/
             bottom: 0; }
        
        50% {
            background-color: rgba(255, 255, 255, 0.2);
            bottom: 80px;
        }
        
        100% {
            background-color: rgba(255, 255, 255, 0);
            bottom: 160px;
        }
    }
",1
65101663,"function validateSortCode(executionContext) {
    
    var formContext = executionContext.getFormContext();
    
    var sortcode = formContext.getAttribute(""sortcodee"").getValue();
    
    var errorId = ""error"";
    
    if(sortcode != """")
    
    {
        var sortcoderegex = /^(\d){2}-(\d){2}-(\d){2}$/;
        if(sortcoderegex.test(sortcode) == false)
        {
            formContext.ui.setFormNotification(""Please ensure correct format of Sort Code i.e. 12-34-56"", ""ERROR"", errorId);

formContext.getAttribute(""sortcodee"").setValue("""");

        }
        else
        {

formContext.ui.clearFormNotification(errorId);

        }
   }
}
",1
65094672,"function rollDieAsync() {
  return getPseudoRandomInt()
    .then(random => {
      var dieVal = (random % 6) + 1
      var reroll = random > 251
      if(reroll){
        return rollDieAsync()
      }else{
        return dieVal
      }
   })
}
",1
65114495,"<a href=""#"" onclick=""scrollIntoWarranty(); return false;"">
  Go to warranty
</a>
<p>...</p>
<p>...</p>
<p>...</p>
<p>...</p>
<p>...</p>
<p>...</p>
<p>...</p>
<p>...</p>
<p>...</p>
<p>...</p>
<p>...</p>
<p>...</p>
<p>...</p>
<p>...</p>
<p>...</p>
<p>...</p>
<p>...</p>
<p>...</p>
<p>...</p>
<p>...</p>
<p>...</p>
<p>...</p>
<p>...</p>
<div id=""tr_tab_2"">Warranty</div>",1
